timestamp,machine_id,production_line,temperature_C,vibration_mm_s,pressure_bar,status,fault_type
2024-01-05 22:15:00,MACH-005,Line-C,76.39,0.066,112.48,Running,
2024-01-05 22:20:00,MACH-001,Line-A,56.74,0.663,93.35,Running,
2024-01-05 22:25:00,MACH-003,Line-A,96.93,2.049,95.54,Idle,
2024-01-05 22:30:00,MACH-005,Line-B,90.83,2.251,101.15,Idle,
2024-01-05 22:35:00,MACH-001,Line-C,84.29,0.032,100.7,Running,
2024-01-05 22:40:00,MACH-002,Line-C,79.93,1.025,83.96,Running,
2024-01-05 22:45:00,MACH-005,Line-C,104.82,1.383,95.31,Warning,Low Pressure
2024-01-05 22:50:00,MACH-005,Line-C,98.84,1.863,107.12,Fault,Low Pressure
2024-01-05 22:55:00,MACH-002,Line-C,97.47,1.961,114.06,Fault,Sensor Error
2024-01-05 23:00:00,MACH-005,Line-C,88.01,1.236,110.55,Fault,Sensor Error
2024-01-05 23:05:00,MACH-001,Line-B,75.1,-0.392,113.41,Running,
2024-01-05 23:10:00,MACH-001,Line-C,85.7,1.76,97.04,Idle,
2024-01-05 23:15:00,MACH-002,Line-B,74.74,0.445,110.28,Running,
2024-01-05 23:20:00,MACH-003,Line-C,69.38,0.67,113.24,Running,
2024-01-05 23:25:00,MACH-002,Line-A,85.06,1.695,101.81,Idle,
2024-01-05 23:30:00,MACH-002,Line-B,73.62,0.595,98.32,Running,
2024-01-05 23:35:00,MACH-001,Line-B,93.65,1.922,93.65,Fault,
2024-01-05 23:40:00,MACH-002,Line-A,82.36,0.016,92.71,Running,
2024-01-05 23:45:00,MACH-005,Line-C,94.27,1.837,86.04,Fault,
2024-01-05 23:50:00,MACH-001,Line-C,92.61,0.393,84.92,Running,
2024-01-05 23:55:00,MACH-001,Line-A,86.71,1.0,106.84,Running,
2024-01-06 00:00:00,MACH-003,Line-B,106.02,1.981,92.21,Fault,
2024-01-06 00:05:00,MACH-004,Line-C,72.57,0.271,93.08,Running,
2024-01-06 00:10:00,MACH-005,Line-A,66.44,0.597,87.48,Running,
2024-01-06 00:15:00,MACH-003,Line-B,99.86,2.285,93.32,Idle,
2024-01-06 00:20:00,MACH-005,Line-C,71.74,0.425,115.76,Running,
2024-01-06 00:25:00,MACH-002,Line-B,95.98,1.65,94.15,Fault,Low Pressure
2024-01-06 00:30:00,MACH-004,Line-A,91.28,1.668,101.95,Idle,
2024-01-06 00:35:00,MACH-003,Line-B,96.83,1.366,98.8,Fault,
2024-01-06 00:40:00,MACH-003,Line-B,95.72,1.633,96.7,Fault,
2024-01-06 00:45:00,MACH-001,Line-A,101.84,1.708,95.33,Fault,
2024-01-06 00:50:00,MACH-005,Line-A,90.34,1.893,106.71,Fault,Overheating
2024-01-06 00:55:00,MACH-003,Line-B,91.65,0.272,86.6,Running,
2024-01-06 01:00:00,MACH-005,Line-B,89.87,2.144,113.47,Idle,
2024-01-06 01:05:00,MACH-003,Line-A,72.45,0.985,112.51,Running,
2024-01-06 01:10:00,MACH-004,Line-A,85.0,0.294,96.08,Running,
2024-01-06 01:15:00,MACH-002,Line-B,86.6,1.903,90.91,Warning,
2024-01-06 01:20:00,MACH-002,Line-B,72.96,0.589,104.86,Running,
2024-01-06 01:25:00,MACH-004,Line-B,75.74,0.051,83.78,Running,
2024-01-06 01:30:00,MACH-001,Line-A,77.06,0.733,101.51,Running,
2024-01-06 01:35:00,MACH-003,Line-B,101.12,1.827,101.88,Fault,Motor Fault
2024-01-06 01:40:00,MACH-001,Line-B,77.13,0.358,88.3,Running,
2024-01-06 01:45:00,MACH-002,Line-B,61.25,0.223,102.61,Running,
2024-01-06 01:50:00,MACH-002,Line-A,107.09,1.383,105.12,Fault,
2024-01-06 01:55:00,MACH-002,Line-B,76.78,0.048,96.87,Running,
2024-01-06 02:00:00,MACH-005,Line-B,106.94,1.558,83.25,Warning,Motor Fault
2024-01-06 02:05:00,MACH-002,Line-B,66.81,0.508,114.09,Running,
2024-01-06 02:10:00,MACH-002,Line-C,99.13,1.665,109.84,Fault,
2024-01-06 02:15:00,MACH-005,Line-C,79.42,0.647,108.61,Running,
2024-01-06 02:20:00,MACH-005,Line-C,66.06,0.503,95.78,Running,
2024-01-06 02:25:00,MACH-004,Line-C,101.97,2.127,96.89,Idle,
2024-01-06 02:30:00,MACH-004,Line-A,104.32,1.611,106.86,Idle,
2024-01-06 02:35:00,MACH-004,Line-B,76.28,0.297,105.2,Running,
2024-01-06 02:40:00,MACH-005,Line-A,82.12,0.385,94.9,Running,
2024-01-06 02:45:00,MACH-003,Line-B,93.66,1.563,110.64,Warning,
2024-01-06 02:50:00,MACH-005,Line-B,86.97,1.951,84.81,Fault,
2024-01-06 02:55:00,MACH-003,Line-C,102.83,1.894,106.59,Warning,Overheating
2024-01-06 03:00:00,MACH-001,Line-A,80.44,0.355,87.42,Running,
2024-01-06 03:05:00,MACH-003,Line-A,74.89,0.594,102.23,Running,
2024-01-06 03:10:00,MACH-005,Line-C,68.97,0.889,100.0,Running,
2024-01-06 03:15:00,MACH-003,Line-C,88.23,0.209,66.11,Running,
2024-01-06 03:20:00,MACH-005,Line-B,81.74,0.514,107.67,Running,
2024-01-06 03:25:00,MACH-004,Line-A,82.43,1.446,102.1,Fault,Overheating
2024-01-06 03:30:00,MACH-004,Line-C,76.92,0.994,88.11,Running,
2024-01-06 03:35:00,MACH-004,Line-A,96.54,1.908,91.61,Idle,
2024-01-06 03:40:00,MACH-003,Line-C,57.79,0.81,90.66,Running,
2024-01-06 03:45:00,MACH-001,Line-B,79.25,0.892,115.59,Running,
2024-01-06 03:50:00,MACH-001,Line-C,90.54,2.064,96.01,Warning,
2024-01-06 03:55:00,MACH-005,Line-A,67.52,0.47,101.93,Running,
2024-01-06 04:00:00,MACH-002,Line-C,100.44,0.363,83.7,Running,
2024-01-06 04:05:00,MACH-005,Line-C,89.04,1.885,109.54,Warning,
2024-01-06 04:10:00,MACH-004,Line-B,67.95,0.542,113.87,Running,
2024-01-06 04:15:00,MACH-001,Line-A,72.29,0.802,107.73,Running,
2024-01-06 04:20:00,MACH-005,Line-A,96.18,1.905,107.95,Warning,Overheating
2024-01-06 04:25:00,MACH-003,Line-B,93.49,1.474,98.32,Idle,
2024-01-06 04:30:00,MACH-005,Line-A,82.48,1.024,95.05,Running,
2024-01-06 04:35:00,MACH-002,Line-A,97.48,1.688,100.51,Fault,
2024-01-06 04:40:00,MACH-002,Line-C,69.59,1.015,97.0,Running,
2024-01-06 04:45:00,MACH-003,Line-B,90.95,1.344,99.76,Fault,Motor Fault
2024-01-06 04:50:00,MACH-002,Line-A,83.68,0.482,106.15,Running,
2024-01-06 04:55:00,MACH-005,Line-B,65.27,1.021,89.02,Running,
2024-01-06 05:00:00,MACH-004,Line-C,94.47,1.554,108.09,Fault,Overheating
2024-01-06 05:05:00,MACH-003,Line-B,88.99,2.06,82.56,Warning,
2024-01-06 05:10:00,MACH-002,Line-A,85.52,0.213,78.78,Running,
2024-01-06 05:15:00,MACH-005,Line-A,79.61,-0.068,114.97,Running,
2024-01-06 05:20:00,MACH-002,Line-C,82.35,0.249,98.14,Running,
2024-01-06 05:25:00,MACH-002,Line-B,92.42,2.18,99.39,Warning,
2024-01-06 05:30:00,MACH-001,Line-A,61.09,0.486,94.93,Running,
2024-01-06 05:35:00,MACH-005,Line-C,77.57,0.386,100.92,Running,
2024-01-06 05:40:00,MACH-004,Line-A,94.6,1.21,98.83,Warning,
2024-01-06 05:45:00,MACH-002,Line-B,75.71,0.339,90.2,Running,
2024-01-06 05:50:00,MACH-001,Line-B,69.31,0.433,105.23,Running,
2024-01-06 05:55:00,MACH-002,Line-A,73.64,0.716,88.39,Running,
2024-01-06 06:00:00,MACH-003,Line-C,67.22,0.435,115.01,Running,
2024-01-06 06:05:00,MACH-003,Line-C,81.36,0.325,102.28,Running,
2024-01-06 06:10:00,MACH-001,Line-C,86.54,1.735,113.56,Idle,
2024-01-06 06:15:00,MACH-001,Line-A,98.36,1.42,104.66,Warning,Sensor Error
2024-01-06 06:20:00,MACH-004,Line-B,81.99,0.374,100.31,Running,
2024-01-06 06:25:00,MACH-001,Line-C,78.49,0.398,105.58,Running,
2024-01-06 06:30:00,MACH-001,Line-C,78.49,0.465,107.55,Running,
2024-01-06 06:35:00,MACH-002,Line-B,64.84,0.376,102.41,Running,
2024-01-06 06:40:00,MACH-003,Line-A,81.77,1.306,91.65,Fault,Motor Fault
2024-01-06 06:45:00,MACH-002,Line-B,80.18,0.385,104.84,Running,
2024-01-06 06:50:00,MACH-003,Line-C,68.2,0.713,116.82,Running,
2024-01-06 06:55:00,MACH-005,Line-B,80.92,1.101,105.67,Running,
2024-01-06 07:00:00,MACH-003,Line-C,98.69,1.785,70.26,Fault,
2024-01-06 07:05:00,MACH-002,Line-C,69.5,0.893,96.55,Running,
2024-01-06 07:10:00,MACH-004,Line-C,107.23,1.565,104.17,Idle,
2024-01-06 07:15:00,MACH-003,Line-C,98.68,1.531,101.01,Idle,
2024-01-06 07:20:00,MACH-005,Line-A,81.87,1.766,84.39,Warning,
2024-01-06 07:25:00,MACH-002,Line-B,74.73,0.024,85.77,Running,
2024-01-06 07:30:00,MACH-002,Line-B,89.62,1.897,104.78,Idle,
2024-01-06 07:35:00,MACH-003,Line-A,77.08,0.618,105.51,Running,
2024-01-06 07:40:00,MACH-002,Line-B,79.23,1.381,99.4,Idle,
2024-01-06 07:45:00,MACH-003,Line-B,87.87,1.82,97.23,Idle,
2024-01-06 07:50:00,MACH-003,Line-A,76.71,0.983,96.26,Running,
2024-01-06 07:55:00,MACH-002,Line-B,99.54,1.73,93.31,Idle,
2024-01-06 08:00:00,MACH-005,Line-A,79.57,0.887,110.69,Running,
2024-01-06 08:05:00,MACH-001,Line-A,98.68,2.507,98.82,Idle,
2024-01-06 08:10:00,MACH-001,Line-A,62.39,0.189,106.68,Running,
2024-01-06 08:15:00,MACH-004,Line-A,92.56,1.624,101.23,Idle,
2024-01-06 08:20:00,MACH-002,Line-A,89.65,1.643,76.76,Warning,Low Pressure
2024-01-06 08:25:00,MACH-003,Line-B,85.32,2.07,97.14,Warning,Vibration Spike
2024-01-06 08:30:00,MACH-002,Line-B,85.3,1.992,94.68,Warning,
2024-01-06 08:35:00,MACH-001,Line-B,96.89,2.108,86.61,Warning,
2024-01-06 08:40:00,MACH-005,Line-B,90.3,1.739,93.75,Fault,Low Pressure
2024-01-06 08:45:00,MACH-004,Line-C,99.67,1.532,101.08,Fault,
2024-01-06 08:50:00,MACH-004,Line-C,77.92,0.661,111.75,Running,
2024-01-06 08:55:00,MACH-003,Line-C,95.76,2.436,89.31,Warning,
2024-01-06 09:00:00,MACH-003,Line-A,86.58,2.63,118.75,Warning,
2024-01-06 09:05:00,MACH-004,Line-B,102.2,1.91,110.06,Fault,Low Pressure
2024-01-06 09:10:00,MACH-003,Line-B,89.93,1.584,109.22,Fault,
2024-01-06 09:15:00,MACH-002,Line-B,77.8,-0.17,103.15,Running,
2024-01-06 09:20:00,MACH-001,Line-A,92.71,1.654,81.05,Idle,
2024-01-06 09:25:00,MACH-003,Line-A,63.18,-0.092,85.26,Running,
2024-01-06 09:30:00,MACH-001,Line-C,76.51,0.072,108.73,Running,
2024-01-06 09:35:00,MACH-001,Line-B,90.98,1.929,95.77,Fault,Motor Fault
2024-01-06 09:40:00,MACH-003,Line-B,88.25,2.544,94.66,Idle,
2024-01-06 09:45:00,MACH-004,Line-C,88.4,1.898,96.48,Idle,
2024-01-06 09:50:00,MACH-003,Line-A,74.35,0.704,99.83,Running,
2024-01-06 09:55:00,MACH-002,Line-B,82.6,2.224,109.86,Warning,Overheating
2024-01-06 10:00:00,MACH-005,Line-A,94.48,1.618,88.99,Warning,Sensor Error
2024-01-06 10:05:00,MACH-004,Line-C,83.85,0.355,99.92,Running,
2024-01-06 10:10:00,MACH-002,Line-B,79.04,0.976,102.37,Running,
2024-01-06 10:15:00,MACH-004,Line-C,90.13,1.923,97.5,Idle,
2024-01-06 10:20:00,MACH-002,Line-C,72.91,0.782,98.47,Running,
2024-01-06 10:25:00,MACH-002,Line-A,102.22,1.736,95.92,Warning,
2024-01-06 10:30:00,MACH-003,Line-A,67.84,0.044,106.65,Running,
2024-01-06 10:35:00,MACH-004,Line-B,96.43,2.306,98.61,Fault,
2024-01-06 10:40:00,MACH-004,Line-B,69.26,0.334,96.19,Running,
2024-01-06 10:45:00,MACH-002,Line-A,68.33,0.351,91.6,Running,
2024-01-06 10:50:00,MACH-003,Line-A,75.22,0.478,106.96,Running,
2024-01-06 10:55:00,MACH-001,Line-C,89.11,1.965,94.06,Fault,Vibration Spike
2024-01-06 11:00:00,MACH-002,Line-C,63.37,0.636,108.23,Running,
2024-01-06 11:05:00,MACH-002,Line-B,67.98,1.251,97.82,Running,
2024-01-06 11:10:00,MACH-001,Line-B,93.44,1.871,103.14,Idle,
2024-01-06 11:15:00,MACH-002,Line-A,88.36,1.466,108.08,Fault,
2024-01-06 11:20:00,MACH-003,Line-B,110.73,1.751,113.48,Warning,
2024-01-06 11:25:00,MACH-005,Line-C,67.69,0.357,80.38,Running,
2024-01-06 11:30:00,MACH-005,Line-C,84.92,0.885,95.26,Running,
2024-01-06 11:35:00,MACH-004,Line-B,86.35,1.094,84.91,Running,
2024-01-06 11:40:00,MACH-005,Line-A,75.2,0.683,114.57,Running,
2024-01-06 11:45:00,MACH-004,Line-B,90.74,2.478,104.2,Idle,
2024-01-06 11:50:00,MACH-004,Line-A,76.14,0.728,78.89,Running,
2024-01-06 11:55:00,MACH-002,Line-A,97.53,2.188,108.26,Fault,
2024-01-06 12:00:00,MACH-005,Line-B,90.19,1.571,96.68,Fault,Vibration Spike
2024-01-06 12:05:00,MACH-005,Line-A,82.22,1.825,104.89,Warning,Motor Fault
2024-01-06 12:10:00,MACH-001,Line-C,69.25,0.839,109.04,Running,
2024-01-06 12:15:00,MACH-003,Line-C,92.67,0.95,80.23,Running,
2024-01-06 12:20:00,MACH-001,Line-B,84.17,0.641,116.01,Running,
2024-01-06 12:25:00,MACH-003,Line-C,76.68,1.943,97.9,Idle,
2024-01-06 12:30:00,MACH-005,Line-B,95.85,1.825,105.23,Fault,Motor Fault
2024-01-06 12:35:00,MACH-002,Line-C,89.42,1.947,106.53,Warning,
2024-01-06 12:40:00,MACH-001,Line-C,86.19,2.652,124.23,Fault,
2024-01-06 12:45:00,MACH-005,Line-B,114.01,1.332,100.49,Warning,Motor Fault
2024-01-06 12:50:00,MACH-001,Line-A,82.29,0.89,113.49,Running,
2024-01-06 12:55:00,MACH-001,Line-B,59.76,0.801,87.37,Running,
2024-01-06 13:00:00,MACH-002,Line-B,68.07,0.419,86.67,Running,
2024-01-06 13:05:00,MACH-004,Line-C,53.09,0.259,98.58,Running,
2024-01-06 13:10:00,MACH-002,Line-C,99.96,1.564,111.37,Idle,
2024-01-06 13:15:00,MACH-001,Line-C,104.79,1.654,113.75,Idle,
2024-01-06 13:20:00,MACH-002,Line-C,93.86,1.962,103.3,Warning,
2024-01-06 13:25:00,MACH-001,Line-C,88.02,0.441,87.06,Running,
2024-01-06 13:30:00,MACH-002,Line-B,92.92,1.636,108.79,Warning,
2024-01-06 13:35:00,MACH-002,Line-B,77.6,0.767,108.09,Running,
2024-01-06 13:40:00,MACH-005,Line-B,89.32,1.582,107.26,Warning,Low Pressure
2024-01-06 13:45:00,MACH-003,Line-C,96.26,1.648,96.5,Idle,
2024-01-06 13:50:00,MACH-004,Line-C,106.91,1.775,109.44,Idle,
2024-01-06 13:55:00,MACH-004,Line-A,79.77,0.281,91.98,Running,
2024-01-06 14:00:00,MACH-001,Line-A,83.05,0.673,94.17,Running,
2024-01-06 14:05:00,MACH-005,Line-A,86.66,1.342,101.98,Fault,
2024-01-06 14:10:00,MACH-005,Line-A,48.33,1.393,97.54,Running,
2024-01-06 14:15:00,MACH-001,Line-C,68.56,1.105,108.5,Running,
2024-01-06 14:20:00,MACH-002,Line-A,83.41,2.142,102.57,Warning,Overheating
2024-01-06 14:25:00,MACH-005,Line-A,85.38,1.68,82.79,Fault,
2024-01-06 14:30:00,MACH-002,Line-C,99.04,1.686,94.88,Idle,
2024-01-06 14:35:00,MACH-004,Line-A,72.06,0.613,103.67,Running,
2024-01-06 14:40:00,MACH-002,Line-C,60.57,0.276,127.29,Running,
2024-01-06 14:45:00,MACH-003,Line-C,79.88,0.68,98.71,Running,
2024-01-06 14:50:00,MACH-001,Line-C,68.95,1.189,82.65,Running,
2024-01-06 14:55:00,MACH-005,Line-C,93.3,1.391,92.82,Warning,Low Pressure
2024-01-06 15:00:00,MACH-003,Line-A,82.82,1.77,98.42,Fault,
2024-01-06 15:05:00,MACH-002,Line-A,72.94,0.326,117.99,Running,
2024-01-06 15:10:00,MACH-005,Line-C,89.59,1.668,98.63,Fault,Motor Fault
2024-01-06 15:15:00,MACH-003,Line-B,66.7,0.022,114.63,Running,
2024-01-06 15:20:00,MACH-004,Line-A,86.3,0.347,105.17,Running,
2024-01-06 15:25:00,MACH-001,Line-C,93.37,1.693,67.41,Idle,
2024-01-06 15:30:00,MACH-002,Line-B,86.87,2.116,105.84,Idle,
2024-01-06 15:35:00,MACH-002,Line-A,65.15,0.82,99.49,Running,
2024-01-06 15:40:00,MACH-005,Line-A,78.65,0.572,109.72,Running,
2024-01-06 15:45:00,MACH-003,Line-B,101.43,2.357,111.62,Idle,
2024-01-06 15:50:00,MACH-002,Line-A,74.46,0.635,107.03,Running,
2024-01-06 15:55:00,MACH-001,Line-C,74.27,-0.104,96.62,Running,
2024-01-06 16:00:00,MACH-004,Line-C,62.78,0.416,108.4,Running,
2024-01-06 16:05:00,MACH-001,Line-B,67.42,0.847,121.26,Running,
2024-01-06 16:10:00,MACH-002,Line-B,79.16,0.076,103.05,Running,
2024-01-06 16:15:00,MACH-004,Line-C,85.17,1.774,115.21,Fault,Low Pressure
2024-01-06 16:20:00,MACH-002,Line-C,100.47,2.009,99.7,Idle,
2024-01-06 16:25:00,MACH-003,Line-B,92.37,1.878,85.17,Idle,
2024-01-06 16:30:00,MACH-004,Line-B,68.06,0.605,91.94,Running,
2024-01-06 16:35:00,MACH-005,Line-B,96.29,2.204,87.56,Idle,
2024-01-06 16:40:00,MACH-001,Line-C,69.23,0.644,103.43,Running,
2024-01-06 16:45:00,MACH-002,Line-C,76.75,0.552,102.96,Running,
2024-01-06 16:50:00,MACH-003,Line-C,95.42,1.759,114.25,Fault,
2024-01-06 16:55:00,MACH-002,Line-C,91.17,0.749,96.69,Warning,
2024-01-06 17:00:00,MACH-001,Line-C,81.9,1.36,99.59,Warning,Overheating
2024-01-06 17:05:00,MACH-005,Line-C,82.34,1.258,126.55,Idle,
2024-01-06 17:10:00,MACH-005,Line-C,86.54,1.54,114.61,Idle,
2024-01-06 17:15:00,MACH-002,Line-C,72.36,1.011,108.7,Running,
2024-01-06 17:20:00,MACH-003,Line-C,68.09,0.637,96.57,Running,
2024-01-06 17:25:00,MACH-002,Line-B,97.8,1.714,111.13,Fault,Vibration Spike
2024-01-06 17:30:00,MACH-002,Line-C,74.22,0.112,101.73,Running,
2024-01-06 17:35:00,MACH-005,Line-B,81.68,1.082,91.66,Running,
2024-01-06 17:40:00,MACH-001,Line-B,83.88,0.512,98.58,Running,
2024-01-06 17:45:00,MACH-002,Line-A,98.63,2.118,100.59,Warning,
2024-01-06 17:50:00,MACH-001,Line-C,101.61,1.616,101.01,Fault,
2024-01-06 17:55:00,MACH-003,Line-B,74.51,0.214,101.77,Running,
2024-01-06 18:00:00,MACH-004,Line-B,68.83,0.446,114.58,Running,
2024-01-06 18:05:00,MACH-002,Line-B,74.22,0.306,108.48,Running,
2024-01-06 18:10:00,MACH-002,Line-A,75.85,0.58,86.99,Running,
2024-01-06 18:15:00,MACH-002,Line-C,103.12,1.908,110.84,Idle,
2024-01-06 18:20:00,MACH-003,Line-B,66.11,0.68,104.87,Running,
2024-01-06 18:25:00,MACH-004,Line-A,82.95,2.312,118.49,Fault,
2024-01-06 18:30:00,MACH-002,Line-B,74.26,0.541,98.69,Running,
2024-01-06 18:35:00,MACH-004,Line-B,92.6,1.573,103.32,Fault,Overheating
2024-01-06 18:40:00,MACH-001,Line-A,85.44,1.473,103.14,Warning,Motor Fault
2024-01-06 18:45:00,MACH-003,Line-A,101.0,1.809,118.53,Idle,
2024-01-06 18:50:00,MACH-004,Line-A,95.76,1.663,98.32,Idle,
2024-01-06 18:55:00,MACH-005,Line-A,84.09,1.656,94.6,Idle,
2024-01-06 19:00:00,MACH-004,Line-A,74.22,0.694,101.15,Running,
2024-01-06 19:05:00,MACH-001,Line-C,76.2,0.233,108.33,Running,
2024-01-06 19:10:00,MACH-002,Line-B,70.29,0.794,85.66,Running,
2024-01-06 19:15:00,MACH-001,Line-C,74.29,0.03,118.1,Running,
2024-01-06 19:20:00,MACH-004,Line-C,73.94,0.585,103.16,Running,
2024-01-06 19:25:00,MACH-003,Line-C,75.67,0.446,107.91,Running,
2024-01-06 19:30:00,MACH-001,Line-C,94.87,2.149,97.54,Warning,Low Pressure
2024-01-06 19:35:00,MACH-001,Line-B,98.36,1.234,93.64,Idle,
2024-01-06 19:40:00,MACH-003,Line-A,99.86,1.34,88.45,Idle,
2024-01-06 19:45:00,MACH-003,Line-A,69.22,0.389,97.84,Running,
2024-01-06 19:50:00,MACH-002,Line-C,94.81,1.648,81.13,Idle,
2024-01-06 19:55:00,MACH-002,Line-A,65.87,0.308,78.13,Running,
2024-01-06 20:00:00,MACH-005,Line-A,92.12,2.123,100.85,Fault,
2024-01-06 20:05:00,MACH-001,Line-B,65.14,0.636,111.81,Running,
2024-01-06 20:10:00,MACH-005,Line-A,81.89,0.299,95.52,Running,
2024-01-06 20:15:00,MACH-004,Line-A,77.78,2.123,95.05,Warning,
2024-01-06 20:20:00,MACH-002,Line-C,93.62,1.651,112.4,Fault,Sensor Error
2024-01-06 20:25:00,MACH-002,Line-C,97.91,1.938,89.26,Idle,
2024-01-06 20:30:00,MACH-005,Line-B,81.75,0.931,87.02,Running,
2024-01-06 20:35:00,MACH-005,Line-C,84.25,0.507,100.82,Running,
2024-01-06 20:40:00,MACH-002,Line-C,105.26,1.435,84.93,Fault,Overheating
2024-01-06 20:45:00,MACH-003,Line-B,78.47,0.651,93.29,Running,
2024-01-06 20:50:00,MACH-005,Line-A,76.16,0.581,100.21,Running,
2024-01-06 20:55:00,MACH-003,Line-C,77.25,0.432,117.54,Running,
2024-01-06 21:00:00,MACH-002,Line-B,74.59,0.497,92.16,Running,
2024-01-06 21:05:00,MACH-003,Line-B,83.92,1.088,93.14,Running,
2024-01-06 21:10:00,MACH-002,Line-B,88.53,2.637,98.98,Warning,
2024-01-06 21:15:00,MACH-002,Line-A,94.18,1.983,98.65,Idle,
2024-01-06 21:20:00,MACH-005,Line-C,108.76,1.731,100.9,Idle,
2024-01-06 21:25:00,MACH-004,Line-C,91.27,1.781,114.01,Idle,
2024-01-06 21:30:00,MACH-005,Line-B,77.3,0.307,98.44,Running,
2024-01-06 21:35:00,MACH-002,Line-A,105.49,1.76,89.42,Warning,Motor Fault
2024-01-06 21:40:00,MACH-004,Line-C,66.13,0.508,102.49,Running,
2024-01-06 21:45:00,MACH-004,Line-B,90.44,1.903,107.37,Idle,
2024-01-06 21:50:00,MACH-002,Line-B,80.02,0.083,102.12,Running,
2024-01-06 21:55:00,MACH-002,Line-C,99.12,2.097,107.2,Warning,
2024-01-06 22:00:00,MACH-001,Line-C,93.82,1.843,107.86,Fault,Vibration Spike
2024-01-06 22:05:00,MACH-001,Line-A,62.96,0.501,104.18,Running,
2024-01-06 22:10:00,MACH-005,Line-B,75.29,0.46,103.24,Running,
2024-01-06 22:15:00,MACH-001,Line-B,65.34,0.825,112.96,Running,
2024-01-06 22:20:00,MACH-002,Line-C,72.72,0.651,114.41,Running,
2024-01-06 22:25:00,MACH-005,Line-C,79.22,0.59,100.4,Running,
2024-01-06 22:30:00,MACH-003,Line-A,59.82,0.459,113.86,Running,
2024-01-06 22:35:00,MACH-002,Line-A,108.72,2.063,111.67,Warning,
2024-01-06 22:40:00,MACH-004,Line-A,106.12,1.429,104.64,Idle,
2024-01-06 22:45:00,MACH-002,Line-A,78.17,0.735,97.8,Running,
2024-01-06 22:50:00,MACH-005,Line-C,88.34,0.96,118.62,Running,
2024-01-06 22:55:00,MACH-002,Line-A,66.8,0.256,103.92,Running,
2024-01-06 23:00:00,MACH-004,Line-A,84.55,0.215,94.17,Running,
2024-01-06 23:05:00,MACH-003,Line-C,90.35,2.299,92.53,Warning,
2024-01-06 23:10:00,MACH-001,Line-A,89.28,-0.133,100.98,Running,
2024-01-06 23:15:00,MACH-004,Line-B,90.56,1.858,95.5,Warning,
2024-01-06 23:20:00,MACH-003,Line-B,96.86,1.023,104.09,Running,
2024-01-06 23:25:00,MACH-004,Line-C,102.18,1.692,90.31,Warning,
2024-01-06 23:30:00,MACH-003,Line-B,78.75,0.086,100.27,Running,
2024-01-06 23:35:00,MACH-005,Line-B,103.33,1.255,96.24,Fault,
2024-01-06 23:40:00,MACH-001,Line-A,81.35,1.712,102.64,Fault,
2024-01-06 23:45:00,MACH-002,Line-A,69.78,1.458,100.58,Running,
2024-01-06 23:50:00,MACH-003,Line-A,112.39,1.622,108.63,Fault,
2024-01-06 23:55:00,MACH-003,Line-B,97.71,1.994,89.11,Warning,Low Pressure
2024-01-07 00:00:00,MACH-002,Line-C,76.27,0.41,116.58,Running,
2024-01-07 00:05:00,MACH-002,Line-A,110.59,1.695,90.08,Warning,Overheating
2024-01-07 00:10:00,MACH-001,Line-A,87.06,1.632,95.12,Idle,
2024-01-07 00:15:00,MACH-003,Line-C,72.39,0.606,101.91,Running,
2024-01-07 00:20:00,MACH-004,Line-B,75.87,0.164,107.8,Running,
2024-01-07 00:25:00,MACH-004,Line-A,102.55,1.395,104.96,Warning,
2024-01-07 00:30:00,MACH-003,Line-C,84.2,1.014,116.34,Running,
2024-01-07 00:35:00,MACH-002,Line-B,77.67,0.249,106.36,Running,
2024-01-07 00:40:00,MACH-005,Line-B,103.6,1.209,84.28,Idle,
2024-01-07 00:45:00,MACH-002,Line-A,74.85,0.859,97.96,Running,
2024-01-07 00:50:00,MACH-002,Line-C,102.5,1.903,112.02,Warning,
2024-01-07 00:55:00,MACH-001,Line-C,75.38,1.545,101.71,Idle,
2024-01-07 01:00:00,MACH-004,Line-A,102.26,1.897,92.95,Warning,Low Pressure
2024-01-07 01:05:00,MACH-001,Line-A,77.91,0.037,88.31,Running,
2024-01-07 01:10:00,MACH-002,Line-B,76.98,0.621,100.35,Running,
2024-01-07 01:15:00,MACH-002,Line-B,96.15,1.75,98.04,Fault,Motor Fault
2024-01-07 01:20:00,MACH-001,Line-A,117.55,2.045,96.88,Fault,
2024-01-07 01:25:00,MACH-003,Line-B,75.25,0.997,97.96,Running,
2024-01-07 01:30:00,MACH-005,Line-C,71.86,0.774,96.75,Running,
2024-01-07 01:35:00,MACH-001,Line-A,78.32,0.088,109.05,Running,
2024-01-07 01:40:00,MACH-005,Line-A,89.11,0.579,80.06,Running,
2024-01-07 01:45:00,MACH-003,Line-C,77.33,0.694,109.09,Running,
2024-01-07 01:50:00,MACH-001,Line-C,95.64,2.008,97.7,Idle,
2024-01-07 01:55:00,MACH-002,Line-C,90.99,2.211,99.34,Fault,
2024-01-07 02:00:00,MACH-003,Line-C,90.99,2.04,106.56,Warning,Low Pressure
2024-01-07 02:05:00,MACH-004,Line-A,68.32,0.605,113.27,Running,
2024-01-07 02:10:00,MACH-002,Line-A,96.14,1.83,100.88,Fault,
2024-01-07 02:15:00,MACH-004,Line-B,68.15,0.324,101.71,Running,
2024-01-07 02:20:00,MACH-002,Line-B,73.57,0.78,105.32,Running,
